disease_id,drug_id,gene_id,gene_name,disease_name,drug_name
H01609,D01657,2562,(RefSeq) gamma-aminobutyric acid receptor subunit beta-3 isoform 1 precursor,Insomnia,Lormetazepam (JAN/USAN/INN)
H01609,D01657,2563,(RefSeq) gamma-aminobutyric acid receptor subunit delta precursor,Insomnia,Lormetazepam (JAN/USAN/INN)
H01609,D01657,2564,(RefSeq) gamma-aminobutyric acid receptor subunit epsilon precursor,Insomnia,Lormetazepam (JAN/USAN/INN)
H01609,D01657,2565,(RefSeq) gamma-aminobutyric acid receptor subunit gamma-1 precursor,Insomnia,Lormetazepam (JAN/USAN/INN)
H01609,D01657,2566,(RefSeq) gamma-aminobutyric acid receptor subunit gamma-2 isoform 1 precursor,Insomnia,Lormetazepam (JAN/USAN/INN)
H01609,D01657,2567,(RefSeq) gamma-aminobutyric acid receptor subunit gamma-3 isoform 1 precursor,Insomnia,Lormetazepam (JAN/USAN/INN)
H01609,D01657,2568,(RefSeq) gamma-aminobutyric acid receptor subunit pi isoform 1 precursor,Insomnia,Lormetazepam (JAN/USAN/INN)
H01609,D01657,55879,(RefSeq) gamma-aminobutyric acid receptor subunit theta precursor,Insomnia,Lormetazepam (JAN/USAN/INN)
H01633,D01667,1636,(RefSeq) angiotensin-converting enzyme isoform 1 precursor,High blood pressure,Delapril hydrochloride (JAN/USAN)
H00082,D00562,7173,(RefSeq) thyroid peroxidase isoform a precursor,Graves disease,Propylthiouracil (JP18/USP/INN)
H00082,D00562,1733,(RefSeq) type I iodothyronine deiodinase isoform a,Graves disease,Propylthiouracil (JP18/USP/INN)
H00082,D00562,1734,(RefSeq) type II iodothyronine deiodinase isoform a,Graves disease,Propylthiouracil (JP18/USP/INN)
H01645,D00562,7173,(RefSeq) thyroid peroxidase isoform a precursor,Hyperthyroidism,Propylthiouracil (JP18/USP/INN)
H01645,D00562,1733,(RefSeq) type I iodothyronine deiodinase isoform a,Hyperthyroidism,Propylthiouracil (JP18/USP/INN)
H01645,D00562,1734,(RefSeq) type II iodothyronine deiodinase isoform a,Hyperthyroidism,Propylthiouracil (JP18/USP/INN)
H01635,D00565,5465,(RefSeq) peroxisome proliferator-activated receptor alpha isoform 1,Hyperlipidemia,Fenofibrate (JP18/USP/INN)
H01637,D00565,5465,(RefSeq) peroxisome proliferator-activated receptor alpha isoform 1,Hypertriglyceridemia,Fenofibrate (JP18/USP/INN)
H00155,D00565,5465,(RefSeq) peroxisome proliferator-activated receptor alpha isoform 1,Familial hypercholesterolemia,Fenofibrate (JP18/USP/INN)
H00630,D01709,5743,(RefSeq) prostaglandin G/H synthase 2 precursor,Rheumatoid arthritis,Loxoprofen sodium hydrate (JP18)
H00630,D01709,5742,(RefSeq) prostaglandin G/H synthase 1 isoform 1 precursor,Rheumatoid arthritis,Loxoprofen sodium hydrate (JP18)
H01652,D01175,1128,(RefSeq) muscarinic acetylcholine receptor M1,Seborrheic dermatitis,Carpronium chloride (JAN/INN)
H01652,D01175,1129,(RefSeq) muscarinic acetylcholine receptor M2,Seborrheic dermatitis,Carpronium chloride (JAN/INN)
H01652,D01175,1131,(RefSeq) muscarinic acetylcholine receptor M3,Seborrheic dermatitis,Carpronium chloride (JAN/INN)
H01652,D01175,1132,(RefSeq) muscarinic acetylcholine receptor M4,Seborrheic dermatitis,Carpronium chloride (JAN/INN)
H01652,D01175,1133,(RefSeq) muscarinic acetylcholine receptor M5,Seborrheic dermatitis,Carpronium chloride (JAN/INN)
H01372,D01175,1128,(RefSeq) muscarinic acetylcholine receptor M1,Vitiligo,Carpronium chloride (JAN/INN)
H01372,D01175,1129,(RefSeq) muscarinic acetylcholine receptor M2,Vitiligo,Carpronium chloride (JAN/INN)
H01372,D01175,1131,(RefSeq) muscarinic acetylcholine receptor M3,Vitiligo,Carpronium chloride (JAN/INN)
H01372,D01175,1132,(RefSeq) muscarinic acetylcholine receptor M4,Vitiligo,Carpronium chloride (JAN/INN)
H01372,D01175,1133,(RefSeq) muscarinic acetylcholine receptor M5,Vitiligo,Carpronium chloride (JAN/INN)
H01649,D01176,3356,(RefSeq) 5-hydroxytryptamine receptor 2A isoform 1,Schizophrenia,Blonanserin (JAN/INN)
H01649,D01176,1813,(RefSeq) D(2) dopamine receptor isoform long,Schizophrenia,Blonanserin (JAN/INN)
H01649,D01176,1814,(RefSeq) D(3) dopamine receptor isoform a,Schizophrenia,Blonanserin (JAN/INN)
H01730,D00109,5742,(RefSeq) prostaglandin G/H synthase 1 isoform 1 precursor,Myocardial infarction,Aspirin (JP18/USP)
H01730,D00109,5743,(RefSeq) prostaglandin G/H synthase 2 precursor,Myocardial infarction,Aspirin (JP18/USP)
H01632,D00109,5742,(RefSeq) prostaglandin G/H synthase 1 isoform 1 precursor,Angina pectoris,Aspirin (JP18/USP)
H01632,D00109,5743,(RefSeq) prostaglandin G/H synthase 2 precursor,Angina pectoris,Aspirin (JP18/USP)
H00630,D00109,5742,(RefSeq) prostaglandin G/H synthase 1 isoform 1 precursor,Rheumatoid arthritis,Aspirin (JP18/USP)
H00630,D00109,5743,(RefSeq) prostaglandin G/H synthase 2 precursor,Rheumatoid arthritis,Aspirin (JP18/USP)
H01674,D00109,5742,(RefSeq) prostaglandin G/H synthase 1 isoform 1 precursor,Ankylosing spondylitis,Aspirin (JP18/USP)
H01674,D00109,5743,(RefSeq) prostaglandin G/H synthase 2 precursor,Ankylosing spondylitis,Aspirin (JP18/USP)
H01532,D00109,5742,(RefSeq) prostaglandin G/H synthase 1 isoform 1 precursor,Gout,Aspirin (JP18/USP)
H01532,D00109,5743,(RefSeq) prostaglandin G/H synthase 2 precursor,Gout,Aspirin (JP18/USP)
H01718,D00109,5742,(RefSeq) prostaglandin G/H synthase 1 isoform 1 precursor,Kawasaki disease,Aspirin (JP18/USP)
H01718,D00109,5743,(RefSeq) prostaglandin G/H synthase 2 precursor,Kawasaki disease,Aspirin (JP18/USP)
H01639,D00951,5241,(RefSeq) progesterone receptor isoform B,Endometriosis,Medroxyprogesterone acetate (JP18/USP)
H00026,D00951,5241,(RefSeq) progesterone receptor isoform B,Endometrial cancer,Medroxyprogesterone acetate (JP18/USP)
H00021,D00951,5241,(RefSeq) progesterone receptor isoform B,Renal cell carcinoma,Medroxyprogesterone acetate (JP18/USP)
H00031,D00951,5241,(RefSeq) progesterone receptor isoform B,Breast cancer,Medroxyprogesterone acetate (JP18/USP)
H00024,D00573,2798,(RefSeq) gonadotropin-releasing hormone receptor isoform 1,Prostate cancer,Goserelin acetate (JP18/USP)
H01639,D00573,2798,(RefSeq) gonadotropin-releasing hormone receptor isoform 1,Endometriosis,Goserelin acetate (JP18/USP)
H00031,D00573,2798,(RefSeq) gonadotropin-releasing hormone receptor isoform 1,Breast cancer,Goserelin acetate (JP18/USP)
H00005,D02802,1043,(RefSeq) CAMPATH-1 antigen precursor,Chronic lymphocytic leukemia,Alemtuzumab (USAN/INN)
H01490,D02802,1043,(RefSeq) CAMPATH-1 antigen precursor,Multiple sclerosis,Alemtuzumab (USAN/INN)
H01360,D01703,2908,(RefSeq) glucocorticoid receptor isoform alpha,Allergic rhinitis,Ciclesonide (JAN/USAN/INN)
H00079,D01703,2908,(RefSeq) glucocorticoid receptor isoform alpha,Asthma,Ciclesonide (JAN/USAN/INN)
H01635,D01862,3156,(RefSeq) 3-hydroxy-3-methylglutaryl-Coenzyme A reductase isoform 1,Hyperlipidemia,Pitavastatin calcium (JAN)
H01532,D00224,7498,(RefSeq) xanthine dehydrogenase/oxidase,Gout,Allopurinol (JP18/USP/INN)
H01662,D00225,2554,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-1 precursor,Generalized anxiety disorder,Alprazolam (JP18/USP/INN)
H01662,D00225,2555,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-2 isoform a precursor,Generalized anxiety disorder,Alprazolam (JP18/USP/INN)
H01662,D00225,2556,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-3 precursor,Generalized anxiety disorder,Alprazolam (JP18/USP/INN)
H01662,D00225,2557,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-4 isoform 1 precursor,Generalized anxiety disorder,Alprazolam (JP18/USP/INN)
H01662,D00225,2558,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-5 precursor,Generalized anxiety disorder,Alprazolam (JP18/USP/INN)
H01662,D00225,2559,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-6 precursor,Generalized anxiety disorder,Alprazolam (JP18/USP/INN)
H01662,D00225,2560,(RefSeq) gamma-aminobutyric acid receptor subunit beta-1 precursor,Generalized anxiety disorder,Alprazolam (JP18/USP/INN)
H01662,D00225,2561,(RefSeq) gamma-aminobutyric acid receptor subunit beta-2 isoform 1 precursor,Generalized anxiety disorder,Alprazolam (JP18/USP/INN)
H01662,D00225,2562,(RefSeq) gamma-aminobutyric acid receptor subunit beta-3 isoform 1 precursor,Generalized anxiety disorder,Alprazolam (JP18/USP/INN)
H01662,D00225,2563,(RefSeq) gamma-aminobutyric acid receptor subunit delta precursor,Generalized anxiety disorder,Alprazolam (JP18/USP/INN)
H01662,D00225,2564,(RefSeq) gamma-aminobutyric acid receptor subunit epsilon precursor,Generalized anxiety disorder,Alprazolam (JP18/USP/INN)
H01662,D00225,2565,(RefSeq) gamma-aminobutyric acid receptor subunit gamma-1 precursor,Generalized anxiety disorder,Alprazolam (JP18/USP/INN)
H01662,D00225,2566,(RefSeq) gamma-aminobutyric acid receptor subunit gamma-2 isoform 1 precursor,Generalized anxiety disorder,Alprazolam (JP18/USP/INN)
H01662,D00225,2567,(RefSeq) gamma-aminobutyric acid receptor subunit gamma-3 isoform 1 precursor,Generalized anxiety disorder,Alprazolam (JP18/USP/INN)
H01662,D00225,2568,(RefSeq) gamma-aminobutyric acid receptor subunit pi isoform 1 precursor,Generalized anxiety disorder,Alprazolam (JP18/USP/INN)
H01662,D00225,55879,(RefSeq) gamma-aminobutyric acid receptor subunit theta precursor,Generalized anxiety disorder,Alprazolam (JP18/USP/INN)
H01664,D00225,2554,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-1 precursor,Panic disorder,Alprazolam (JP18/USP/INN)
H01664,D00225,2555,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-2 isoform a precursor,Panic disorder,Alprazolam (JP18/USP/INN)
H01664,D00225,2556,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-3 precursor,Panic disorder,Alprazolam (JP18/USP/INN)
H01664,D00225,2557,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-4 isoform 1 precursor,Panic disorder,Alprazolam (JP18/USP/INN)
H01664,D00225,2558,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-5 precursor,Panic disorder,Alprazolam (JP18/USP/INN)
H01664,D00225,2559,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-6 precursor,Panic disorder,Alprazolam (JP18/USP/INN)
H01664,D00225,2560,(RefSeq) gamma-aminobutyric acid receptor subunit beta-1 precursor,Panic disorder,Alprazolam (JP18/USP/INN)
H01664,D00225,2561,(RefSeq) gamma-aminobutyric acid receptor subunit beta-2 isoform 1 precursor,Panic disorder,Alprazolam (JP18/USP/INN)
H01664,D00225,2562,(RefSeq) gamma-aminobutyric acid receptor subunit beta-3 isoform 1 precursor,Panic disorder,Alprazolam (JP18/USP/INN)
H01664,D00225,2563,(RefSeq) gamma-aminobutyric acid receptor subunit delta precursor,Panic disorder,Alprazolam (JP18/USP/INN)
H01664,D00225,2564,(RefSeq) gamma-aminobutyric acid receptor subunit epsilon precursor,Panic disorder,Alprazolam (JP18/USP/INN)
H01664,D00225,2565,(RefSeq) gamma-aminobutyric acid receptor subunit gamma-1 precursor,Panic disorder,Alprazolam (JP18/USP/INN)
H01664,D00225,2566,(RefSeq) gamma-aminobutyric acid receptor subunit gamma-2 isoform 1 precursor,Panic disorder,Alprazolam (JP18/USP/INN)
H01664,D00225,2567,(RefSeq) gamma-aminobutyric acid receptor subunit gamma-3 isoform 1 precursor,Panic disorder,Alprazolam (JP18/USP/INN)
H01664,D00225,2568,(RefSeq) gamma-aminobutyric acid receptor subunit pi isoform 1 precursor,Panic disorder,Alprazolam (JP18/USP/INN)
H01664,D00225,55879,(RefSeq) gamma-aminobutyric acid receptor subunit theta precursor,Panic disorder,Alprazolam (JP18/USP/INN)
H01634,D00440,3274,(RefSeq) histamine H2 receptor isoform 1,Peptic ulcer,Nizatidine (JP18/USP/INN)
H01602,D00440,3274,(RefSeq) histamine H2 receptor isoform 1,Gastroesophageal reflux disease,Nizatidine (JP18/USP/INN)
H02418,D02994,931,(RefSeq) B-lymphocyte antigen CD20,Non-Hodgkin lymphoma,Rituximab (USAN/INN)
H00005,D02994,931,(RefSeq) B-lymphocyte antigen CD20,Chronic lymphocytic leukemia,Rituximab (USAN/INN)
H00630,D02994,931,(RefSeq) B-lymphocyte antigen CD20,Rheumatoid arthritis,Rituximab (USAN/INN)
H01655,D02994,931,(RefSeq) B-lymphocyte antigen CD20,Granulomatosis with polyangiitis,Rituximab (USAN/INN)
H01658,D02994,931,(RefSeq) B-lymphocyte antigen CD20,Microscopic polyangiitis,Rituximab (USAN/INN)
H01648,D02994,931,(RefSeq) B-lymphocyte antigen CD20,Pemphigus,Rituximab (USAN/INN)
H00011,D02994,931,(RefSeq) B-lymphocyte antigen CD20,Lymphoplasmacytic lymphoma,Rituximab (USAN/INN)
H00006,D02994,931,(RefSeq) B-lymphocyte antigen CD20,Hairy cell leukemia,Rituximab (USAN/INN)
H01613,D02994,931,(RefSeq) B-lymphocyte antigen CD20,Follicular lymphoma,Rituximab (USAN/INN)
H01464,D02994,931,(RefSeq) B-lymphocyte antigen CD20,Mantle cell lymphoma,Rituximab (USAN/INN)
H00008,D02994,931,(RefSeq) B-lymphocyte antigen CD20,Burkitt lymphoma,Rituximab (USAN/INN)
H01500,D02994,931,(RefSeq) B-lymphocyte antigen CD20,Lupus nephritis,Rituximab (USAN/INN)
H01657,D02994,931,(RefSeq) B-lymphocyte antigen CD20,Nephrotic syndrome,Rituximab (USAN/INN)
H01240,D02994,931,(RefSeq) B-lymphocyte antigen CD20,Immune thrombocytopenia,Rituximab (USAN/INN)
H00225,D02994,931,(RefSeq) B-lymphocyte antigen CD20,Thrombotic thrombocytopenic purpura,Rituximab (USAN/INN)
H01492,D02994,931,(RefSeq) B-lymphocyte antigen CD20,Systemic sclerosis,Rituximab (USAN/INN)
H01491,D02994,931,(RefSeq) B-lymphocyte antigen CD20,Neuromyelitis optica,Rituximab (USAN/INN)
H00083,D02994,931,(RefSeq) B-lymphocyte antigen CD20,Allograft rejection,Rituximab (USAN/INN)
H01649,D02995,3350,(RefSeq) 5-hydroxytryptamine receptor 1A,Schizophrenia,Asenapine maleate (JAN/USAN)
H01649,D02995,3356,(RefSeq) 5-hydroxytryptamine receptor 2A isoform 1,Schizophrenia,Asenapine maleate (JAN/USAN)
H01649,D02995,3358,(RefSeq) 5-hydroxytryptamine receptor 2C isoform a precursor,Schizophrenia,Asenapine maleate (JAN/USAN)
H01649,D02995,3362,(RefSeq) 5-hydroxytryptamine receptor 6,Schizophrenia,Asenapine maleate (JAN/USAN)
H01649,D02995,3363,(RefSeq) 5-hydroxytryptamine receptor 7 isoform d,Schizophrenia,Asenapine maleate (JAN/USAN)
H01649,D02995,1813,(RefSeq) D(2) dopamine receptor isoform long,Schizophrenia,Asenapine maleate (JAN/USAN)
H01653,D02995,3350,(RefSeq) 5-hydroxytryptamine receptor 1A,Bipolar disorder,Asenapine maleate (JAN/USAN)
H01653,D02995,3356,(RefSeq) 5-hydroxytryptamine receptor 2A isoform 1,Bipolar disorder,Asenapine maleate (JAN/USAN)
H01653,D02995,3358,(RefSeq) 5-hydroxytryptamine receptor 2C isoform a precursor,Bipolar disorder,Asenapine maleate (JAN/USAN)
H01653,D02995,3362,(RefSeq) 5-hydroxytryptamine receptor 6,Bipolar disorder,Asenapine maleate (JAN/USAN)
H01653,D02995,3363,(RefSeq) 5-hydroxytryptamine receptor 7 isoform d,Bipolar disorder,Asenapine maleate (JAN/USAN)
H01653,D02995,1813,(RefSeq) D(2) dopamine receptor isoform long,Bipolar disorder,Asenapine maleate (JAN/USAN)
H01459,D01688,231,(RefSeq) aldo-keto reductase family 1 member B1 isoform 1,Diabetic neuropathy,Epalrestat (JP18/INN)
H01594,D00995,43,(RefSeq) acetylcholinesterase isoform E4-E6 precursor,Myasthenia gravis,Neostigmine bromide (JAN/USP/INN)
H01594,D01001,43,(RefSeq) acetylcholinesterase isoform E4-E6 precursor,Myasthenia gravis,Ambenonium chloride (JP18/INN)
H01388,D00780,1813,(RefSeq) D(2) dopamine receptor isoform long,Hyperprolactinemia,Bromocriptine mesylate (USP)
H01388,D00780,5617,(RefSeq) prolactin precursor,Hyperprolactinemia,Bromocriptine mesylate (USP)
H01483,D00780,1813,(RefSeq) D(2) dopamine receptor isoform long,Acromegaly,Bromocriptine mesylate (USP)
H01483,D00780,5617,(RefSeq) prolactin precursor,Acromegaly,Bromocriptine mesylate (USP)
H00057,D00780,1813,(RefSeq) D(2) dopamine receptor isoform long,Parkinson disease,Bromocriptine mesylate (USP)
H00057,D00780,5617,(RefSeq) prolactin precursor,Parkinson disease,Bromocriptine mesylate (USP)
H01618,D00780,1813,(RefSeq) D(2) dopamine receptor isoform long,Pituitary gigantism,Bromocriptine mesylate (USP)
H01618,D00780,5617,(RefSeq) prolactin precursor,Pituitary gigantism,Bromocriptine mesylate (USP)
H01607,D00780,1813,(RefSeq) D(2) dopamine receptor isoform long,Galactorrhea,Bromocriptine mesylate (USP)
H01607,D00780,5617,(RefSeq) prolactin precursor,Galactorrhea,Bromocriptine mesylate (USP)
H01102,D00780,1813,(RefSeq) D(2) dopamine receptor isoform long,Pituitary adenomas,Bromocriptine mesylate (USP)
H01102,D00780,5617,(RefSeq) prolactin precursor,Pituitary adenomas,Bromocriptine mesylate (USP)
H01600,D00780,1813,(RefSeq) D(2) dopamine receptor isoform long,Parkinsonian syndrome,Bromocriptine mesylate (USP)
H01600,D00780,5617,(RefSeq) prolactin precursor,Parkinsonian syndrome,Bromocriptine mesylate (USP)
H00125,D02784,2717,(RefSeq) alpha-galactosidase A isoform b precursor,Fabry disease,Agalsidase alfa (USAN/INN)
H01634,D01875,1131,(RefSeq) muscarinic acetylcholine receptor M3,Peptic ulcer,Tiquizium bromide (JAN/INN)
H01615,D01875,1131,(RefSeq) muscarinic acetylcholine receptor M3,Irritable bowel syndrome,Tiquizium bromide (JAN/INN)
H01633,D01877,6559,(RefSeq) solute carrier family 12 member 3 isoform 3,High blood pressure,Mefruside (JP18/USAN/INN)
H01649,D01468,1813,(RefSeq) D(2) dopamine receptor isoform long,Schizophrenia,Nemonapride (JAN/INN)
H01360,D01773,240,(RefSeq) polyunsaturated fatty acid 5-lipoxygenase isoform 1,Allergic rhinitis,Oxatomide (JAN/USAN/INN)
H00079,D01773,240,(RefSeq) polyunsaturated fatty acid 5-lipoxygenase isoform 1,Asthma,Oxatomide (JAN/USAN/INN)
H01358,D01773,240,(RefSeq) polyunsaturated fatty acid 5-lipoxygenase isoform 1,Atopic dermatitis,Oxatomide (JAN/USAN/INN)
H01813,D00280,2554,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-1 precursor,Lennox-Gastaut syndrome,Clonazepam (JP18/USP/INN)
H01813,D00280,2555,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-2 isoform a precursor,Lennox-Gastaut syndrome,Clonazepam (JP18/USP/INN)
H01813,D00280,2556,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-3 precursor,Lennox-Gastaut syndrome,Clonazepam (JP18/USP/INN)
H01813,D00280,2557,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-4 isoform 1 precursor,Lennox-Gastaut syndrome,Clonazepam (JP18/USP/INN)
H01813,D00280,2558,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-5 precursor,Lennox-Gastaut syndrome,Clonazepam (JP18/USP/INN)
H01813,D00280,2559,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-6 precursor,Lennox-Gastaut syndrome,Clonazepam (JP18/USP/INN)
H01813,D00280,2560,(RefSeq) gamma-aminobutyric acid receptor subunit beta-1 precursor,Lennox-Gastaut syndrome,Clonazepam (JP18/USP/INN)
H01813,D00280,2561,(RefSeq) gamma-aminobutyric acid receptor subunit beta-2 isoform 1 precursor,Lennox-Gastaut syndrome,Clonazepam (JP18/USP/INN)
H01813,D00280,2562,(RefSeq) gamma-aminobutyric acid receptor subunit beta-3 isoform 1 precursor,Lennox-Gastaut syndrome,Clonazepam (JP18/USP/INN)
H01813,D00280,2563,(RefSeq) gamma-aminobutyric acid receptor subunit delta precursor,Lennox-Gastaut syndrome,Clonazepam (JP18/USP/INN)
H01813,D00280,2564,(RefSeq) gamma-aminobutyric acid receptor subunit epsilon precursor,Lennox-Gastaut syndrome,Clonazepam (JP18/USP/INN)
H01813,D00280,2565,(RefSeq) gamma-aminobutyric acid receptor subunit gamma-1 precursor,Lennox-Gastaut syndrome,Clonazepam (JP18/USP/INN)
H01813,D00280,2566,(RefSeq) gamma-aminobutyric acid receptor subunit gamma-2 isoform 1 precursor,Lennox-Gastaut syndrome,Clonazepam (JP18/USP/INN)
H01813,D00280,2567,(RefSeq) gamma-aminobutyric acid receptor subunit gamma-3 isoform 1 precursor,Lennox-Gastaut syndrome,Clonazepam (JP18/USP/INN)
H01813,D00280,2568,(RefSeq) gamma-aminobutyric acid receptor subunit pi isoform 1 precursor,Lennox-Gastaut syndrome,Clonazepam (JP18/USP/INN)
H01813,D00280,55879,(RefSeq) gamma-aminobutyric acid receptor subunit theta precursor,Lennox-Gastaut syndrome,Clonazepam (JP18/USP/INN)
H01664,D00280,2554,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-1 precursor,Panic disorder,Clonazepam (JP18/USP/INN)
H01664,D00280,2555,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-2 isoform a precursor,Panic disorder,Clonazepam (JP18/USP/INN)
H01664,D00280,2556,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-3 precursor,Panic disorder,Clonazepam (JP18/USP/INN)
H01664,D00280,2557,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-4 isoform 1 precursor,Panic disorder,Clonazepam (JP18/USP/INN)
H01664,D00280,2558,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-5 precursor,Panic disorder,Clonazepam (JP18/USP/INN)
H01664,D00280,2559,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-6 precursor,Panic disorder,Clonazepam (JP18/USP/INN)
H01664,D00280,2560,(RefSeq) gamma-aminobutyric acid receptor subunit beta-1 precursor,Panic disorder,Clonazepam (JP18/USP/INN)
H01664,D00280,2561,(RefSeq) gamma-aminobutyric acid receptor subunit beta-2 isoform 1 precursor,Panic disorder,Clonazepam (JP18/USP/INN)
H01664,D00280,2562,(RefSeq) gamma-aminobutyric acid receptor subunit beta-3 isoform 1 precursor,Panic disorder,Clonazepam (JP18/USP/INN)
H01664,D00280,2563,(RefSeq) gamma-aminobutyric acid receptor subunit delta precursor,Panic disorder,Clonazepam (JP18/USP/INN)
H01664,D00280,2564,(RefSeq) gamma-aminobutyric acid receptor subunit epsilon precursor,Panic disorder,Clonazepam (JP18/USP/INN)
H01664,D00280,2565,(RefSeq) gamma-aminobutyric acid receptor subunit gamma-1 precursor,Panic disorder,Clonazepam (JP18/USP/INN)
H01664,D00280,2566,(RefSeq) gamma-aminobutyric acid receptor subunit gamma-2 isoform 1 precursor,Panic disorder,Clonazepam (JP18/USP/INN)
H01664,D00280,2567,(RefSeq) gamma-aminobutyric acid receptor subunit gamma-3 isoform 1 precursor,Panic disorder,Clonazepam (JP18/USP/INN)
H01664,D00280,2568,(RefSeq) gamma-aminobutyric acid receptor subunit pi isoform 1 precursor,Panic disorder,Clonazepam (JP18/USP/INN)
H01664,D00280,55879,(RefSeq) gamma-aminobutyric acid receptor subunit theta precursor,Panic disorder,Clonazepam (JP18/USP/INN)
H01460,D00280,2554,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-1 precursor,West syndrome,Clonazepam (JP18/USP/INN)
H01460,D00280,2555,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-2 isoform a precursor,West syndrome,Clonazepam (JP18/USP/INN)
H01460,D00280,2556,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-3 precursor,West syndrome,Clonazepam (JP18/USP/INN)
H01460,D00280,2557,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-4 isoform 1 precursor,West syndrome,Clonazepam (JP18/USP/INN)
H01460,D00280,2558,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-5 precursor,West syndrome,Clonazepam (JP18/USP/INN)
H01460,D00280,2559,(RefSeq) gamma-aminobutyric acid receptor subunit alpha-6 precursor,West syndrome,Clonazepam (JP18/USP/INN)
H01460,D00280,2560,(RefSeq) gamma-aminobutyric acid receptor subunit beta-1 precursor,West syndrome,Clonazepam (JP18/USP/INN)
H01460,D00280,2561,(RefSeq) gamma-aminobutyric acid receptor subunit beta-2 isoform 1 precursor,West syndrome,Clonazepam (JP18/USP/INN)
H01460,D00280,2562,(RefSeq) gamma-aminobutyric acid receptor subunit beta-3 isoform 1 precursor,West syndrome,Clonazepam (JP18/USP/INN)
H01460,D00280,2563,(RefSeq) gamma-aminobutyric acid receptor subunit delta precursor,West syndrome,Clonazepam (JP18/USP/INN)
H01460,D00280,2564,(RefSeq) gamma-aminobutyric acid receptor subunit epsilon precursor,West syndrome,Clonazepam (JP18/USP/INN)
H01460,D00280,2565,(RefSeq) gamma-aminobutyric acid receptor subunit gamma-1 precursor,West syndrome,Clonazepam (JP18/USP/INN)
H01460,D00280,2566,(RefSeq) gamma-aminobutyric acid receptor subunit gamma-2 isoform 1 precursor,West syndrome,Clonazepam (JP18/USP/INN)
H01460,D00280,2567,(RefSeq) gamma-aminobutyric acid receptor subunit gamma-3 isoform 1 precursor,West syndrome,Clonazepam (JP18/USP/INN)
H01460,D00280,2568,(RefSeq) gamma-aminobutyric acid receptor subunit pi isoform 1 precursor,West syndrome,Clonazepam (JP18/USP/INN)
H01460,D00280,55879,(RefSeq) gamma-aminobutyric acid receptor subunit theta precursor,West syndrome,Clonazepam (JP18/USP/INN)
H01360,D00665,3269,(RefSeq) histamine H1 receptor,Allergic rhinitis,Chlorpheniramine maleate (JP18/USP)
H01360,D00668,3269,(RefSeq) histamine H1 receptor,Allergic rhinitis,Dexchlorpheniramine maleate (USP)
H00056,D00670,43,(RefSeq) acetylcholinesterase isoform E4-E6 precursor,Alzheimer disease,Donepezil hydrochloride (JP18/USP)
H00066,D00670,43,(RefSeq) acetylcholinesterase isoform E4-E6 precursor,Lewy body dementia (LBD),Donepezil hydrochloride (JP18/USP)
H01360,D00671,3269,(RefSeq) histamine H1 receptor,Allergic rhinitis,Fexofenadine hydrochloride (JP18/USP)
H01358,D00671,3269,(RefSeq) histamine H1 receptor,Atopic dermatitis,Fexofenadine hydrochloride (JP18/USP)
H00079,D01713,3269,(RefSeq) histamine H1 receptor,Asthma,Epinastine hydrochloride (JAN)
H01360,D01713,3269,(RefSeq) histamine H1 receptor,Allergic rhinitis,Epinastine hydrochloride (JAN)
H01656,D01713,3269,(RefSeq) histamine H1 receptor,Psoriasis,Epinastine hydrochloride (JAN)
H01633,D00331,6557,(RefSeq) solute carrier family 12 member 1 isoform A,High blood pressure,Furosemide (JP18/USP/INN)
H01633,D00331,6558,(RefSeq) solute carrier family 12 member 2 isoform 1,High blood pressure,Furosemide (JP18/USP/INN)
H01624,D00332,781,(RefSeq) voltage-dependent calcium channel subunit alpha-2/delta-1 isoform 3 preproprotein,Postherpetic neuralgia,Gabapentin (JAN/USP/INN)
