drugbank_id,name,drug_class,atc_codes,moa,description,targets,safety_flags,pediatric_safe,pregnancy_category,routes,top_side_effects
DB12863,Sivelestat,,[],,,[],[],True,,[],[]
DB13161,Nusinersen,,[],,,[],[],True,,[],[]
DB00267,Cefmenoxime,,[],,,[],[],True,,[],[]
DB00923,Ceforanide,,[],,,[],[],True,,[],[]
DB01066,Cefditoren,,[],,,[],[],True,,[],[]
DB01416,Cefpodoxime,,[],,,[],[],True,,[],[]
DB01485,4-Hydroxytestosterone,,[],,,[],[],True,,[],[]
DB01510,Dehydrochloromethyltestosterone,,[],,,[],[],True,,[],[]
DB01543,18-methyl-19-nortestosterone,,[],,,[],[],True,,[],[]
DB01572,Methyl-1-testosterone,,[],,,[],[],True,,[],[]
DB02224,Taxifolin,,[],,,[],[],True,,[],[]
DB03410,4-hydroxycoumarin,,[],,,[],[],True,,[],[]
DB04570,Latamoxef,,[],,,[],[],True,,[],[]
DB04918,Ceftobiprole,,[],,,[],[],True,,[],[]
DB05830,Trestolone,,[],,,[],[],True,,[],[]
DB06206,Sugammadex,,[],,,[],[],True,,[],[]
DB06251,Dersalazine,,[],,,[],[],True,,[],[]
DB06294,Semuloparin,,[],,,[],[],True,,[],[]
DB06590,Ceftaroline fosamil,,[],,,[],[],True,,[],[]
DB06679,Amediplase,,[],,,[],[],True,,[],[]
DB06807,Phenyl aminosalicylate,,[],,,[],[],True,,[],[]
DB07767,Ferulic acid,,[],,,[],[],True,,[],[]
DB08619,Testosterone succinate,,[],,,[],[],True,,[],[]
DB08940,Kebuzone,,[],,,[],[],True,,[],[]
DB08942,Isoxicam,,[],,,[],[],True,,[],[]
DB08951,Indoprofen,,[],,,[],[],True,,[],[]
DB08955,Ibuproxam,,[],,,[],[],True,,[],[]
DB08976,Floctafenine,,[],,,[],[],True,,[],[]
DB08981,Fenbufen,,[],,,[],[],True,,[],[]
DB08991,Epirizole,,[],,,[],[],True,,[],[]
DB08994,Ditazole,,[],,,[],[],True,,[],[]
DB09062,Cefminox,,[],,,[],[],True,,[],[]
DB09084,Benzydamine,,[],,,[],[],True,,[],[]
DB09218,Clonixin,,[],,,[],[],True,,[],[]
DB09222,Fibrinogen human,,[],,,[],[],True,,[],[]
DB09243,Hydracarbazine,,[],,,[],[],True,,[],[]
DB09246,Benmoxin,,[],,,[],[],True,,[],[]
DB09249,Octamoxin,,[],,,[],[],True,,[],[]
DB09250,Pheniprazine,,[],,,[],[],True,,[],[]
DB09251,Phenoxypropazine,,[],,,[],[],True,,[],[]
DB09252,Pivhydrazine,,[],,,[],[],True,,[],[]
DB09253,Safrazine,,[],,,[],[],True,,[],[]
DB09255,Dextran,,[],,,[],[],True,,[],[]
DB11051,Azficel-T,,[],,,[],[],True,,[],[]
DB11154,Zinc citrate,,[],,,[],[],True,,[],[]
DB11168,Calcium threonate,,[],,,[],[],True,,[],[]
DB11268,Protocatechualdehyde,,[],,,[],[],True,,[],[]
DB11330,Factor IX Complex (Human),,[],,,[],[],True,,[],[]
DB11367,Cefroxadine,,[],,,[],[],True,,[],[]
DB11372,Altrenogest,,[],,,[],[],True,,[],[]
DB11455,Robenacoxib,,[],,,[],[],True,,[],[]
DB11466,Tepoxalin,,[],,,[],[],True,,[],[]
DB11507,Cloprostenol,,[],,,[],[],True,,[],[]
DB11518,Flunixin,,[],,,[],[],True,,[],[]
DB11668,Rusalatide acetate,,[],,,[],[],True,,[],[]
DB11789,Hyodeoxycholic Acid,,[],,,[],[],True,,[],[]
DB11935,Flomoxef,,[],,,[],[],True,,[],[]
DB11984,Letaxaban,,[],,,[],[],True,,[],[]
DB12025,Triptolide,,[],,,[],[],True,,[],[]
DB12289,Darexaban,,[],,,[],[],True,,[],[]
DB12321,Ifetroban,,[],,,[],[],True,,[],[]
DB12409,Vatreptacog alfa,,[],,,[],[],True,,[],[]
DB12545,Indobufen,,[],,,[],[],True,,[],[]
DB12726,Monteplase,,[],,,[],[],True,,[],[]
DB12771,Hydroxytyrosol,,[],,,[],[],True,,[],[]
DB12909,Factor XIII (human),,[],,,[],[],True,,[],[]
DB13001,Tinoridine,,[],,,[],[],True,,[],[]
DB13124,Troxerutin,,[],,,[],[],True,,[],[]
DB13143,Methallenestril,,[],,,[],[],True,,[],[]
DB13148,Coagulation factor X human,,[],,,[],[],True,,[],[]
DB13197,Kallidinogenase,,[],,,[],[],True,,[],[]
DB13199,Brinase,,[],,,[],[],True,,[],[]
DB13201,Trenonacog alfa,,[],,,[],[],True,,[],[]
DB13217,Fentiazac,,[],,,[],[],True,,[],[]
DB13230,Gestonorone,,[],,,[],[],True,,[],[]
DB13232,Suxibuzone,,[],,,[],[],True,,[],[]
DB13233,Alaproclate,,[],,,[],[],True,,[],[]
DB13266,Cefatrizine,,[],,,[],[],True,,[],[]
DB13275,Clorindione,,[],,,[],[],True,,[],[]
DB13286,Bumadizone,,[],,,[],[],True,,[],[]
DB13310,Ormeloxifene,,[],,,[],[],True,,[],[]
DB13314,Alminoprofen,,[],,,[],[],True,,[],[]
DB13327,Picotamide,,[],,,[],[],True,,[],[]
DB13367,Cloricromen,,[],,,[],[],True,,[],[]
DB13371,Difenpiramide,,[],,,[],[],True,,[],[]
DB13386,Epimestrol,,[],,,[],[],True,,[],[]
DB13400,Linsidomine,,[],,,[],[],True,,[],[]
DB13407,Nifenazone,,[],,,[],[],True,,[],[]
DB13418,Moxestrol,,[],,,[],[],True,,[],[]
DB13430,Mebutizide,,[],,,[],[],True,,[],[]
DB13432,Lonazolac,,[],,,[],[],True,,[],[]
DB13451,Tioclomarol,,[],,,[],[],True,,[],[]
DB13461,Cefcapene,,[],,,[],[],True,,[],[]
DB13470,Cefodizime,,[],,,[],[],True,,[],[]
DB13499,Cefsulodin,,[],,,[],[],True,,[],[]
DB13504,Cefetamet,,[],,,[],[],True,,[],[]
DB13509,Aloxiprin,,[],,,[],[],True,,[],[]
DB13510,Buflomedil,,[],,,[],[],True,,[],[]
DB13524,Propyphenazone,,[],,,[],[],True,,[],[]
DB13532,Cyclopenthiazide,,[],,,[],[],True,,[],[]
DB13533,Methylestrenolone,,[],,,[],[],True,,[],[]
DB13538,Guacetisal,,[],,,[],[],True,,[],[]
DB13544,Ethenzamide,,[],,,[],[],True,,[],[]
DB13563,Norgestrienone,,[],,,[],[],True,,[],[]
DB13612,Carbaspirin calcium,,[],,,[],[],True,,[],[]
DB13616,Melagatran,,[],,,[],[],True,,[],[]
DB13629,Mofebutazone,,[],,,[],[],True,,[],[]
DB13638,Cefbuperazone,,[],,,[],[],True,,[],[]
DB13644,Methylthiouracil,,[],,,[],[],True,,[],[]
DB13646,Saruplase,,[],,,[],[],True,,[],[]
DB13649,Proquazone,,[],,,[],[],True,,[],[]
DB13657,Benorilate,,[],,,[],[],True,,[],[]
DB13667,Cefozopran,,[],,,[],[],True,,[],[]
DB13682,Cefpirome,,[],,,[],[],True,,[],[]
DB13722,Pirprofen,,[],,,[],[],True,,[],[]
DB13778,Cefazedone,,[],,,[],[],True,,[],[]
DB13804,Benzylthiouracil,,[],,,[],[],True,,[],[]
DB13821,Ceftezole,,[],,,[],[],True,,[],[]
DB13860,Imidazole salicylate,,[],,,[],[],True,,[],[]
DB13947,Testosterone enantate benzilic acid hydrazone,,[],,,[],[],True,,[],[]
DB13958,Trestolone acetate,,[],,,[],[],True,,[],[]
DB14026,Thiosalicylic acid,,[],,,[],[],True,,[],[]
DB14060,NS-398,,[],,,[],[],True,,[],[]
DB14093,"(1,2,6,7-3H)Testosterone",,[],,,[],[],True,,[],[]
DB14094,Tocopherylquinone,,[],,,[],[],True,,[],[]
DB14473,Beroctocog alfa,,[],,,[],[],True,,[],[]
DB14577,Calcium cation,,[],,,[],[],True,,[],[]
DB14679,Quingestanol acetate,,[],,,[],[],True,,[],[]
DB14725,Cefamandole nafate,,[],,,[],[],True,,[],[]
DB14726,Dabigatran,,[],,,[],[],True,,[],[]
DB14938,Flurbiprofen axetil,,[],,,[],[],True,,[],[]
DB15334,Biochanin A,,[],,,[],[],True,,[],[]
DB15335,Formononetin,,[],,,[],[],True,,[],[]
DB00225,Gadodiamide,,[],,,[],[],True,,[],[]
DB00271,Diatrizoate,,[],,,[],[],True,,[],[]
DB00597,Gadoteridol,,[],,,[],[],True,,[],[]
DB01111,Colistimethate,,[],,,[],[],True,,[],[]
DB01249,Iodixanol,,[],,,[],[],True,,[],[]
DB02247,Hydrolyzed Cephalothin,,[],,,[],[],True,,[],[]
DB03450,Cephalothin Group,,[],,,[],[],True,,[],[]
DB04626,Apramycin,,[],,,[],[],True,,[],[]
DB04729,Gentamicin C1a,,[],,,[],[],True,,[],[]
DB04808,Neamine,,[],,,[],[],True,,[],[]
DB06696,Arbekacin,,[],,,[],[],True,,[],[]
DB06815,Pyrithione,,[],,,[],[],True,,[],[]
DB08938,Magaldrate,,[],,,[],[],True,,[],[]
DB09015,Canrenoic acid,,[],,,[],[],True,,[],[]
DB09106,Hydroxyethyl Starch,,[],,,[],[],True,,[],[]
DB09111,Pentastarch,,[],,,[],[],True,,[],[]
DB09132,Gadoteric acid,,[],,,[],[],True,,[],[]
DB09133,Iothalamic acid,,[],,,[],[],True,,[],[]
DB09134,Ioversol,,[],,,[],[],True,,[],[]
DB09135,Ioxilan,,[],,,[],[],True,,[],[]
DB09136,Isosulfan blue,,[],,,[],[],True,,[],[]
DB09156,Iopromide,,[],,,[],[],True,,[],[]
DB09163,Technetium Tc-99m exametazime,,[],,,[],[],True,,[],[]
DB09165,Technetium Tc-99m pyrophosphate,,[],,,[],[],True,,[],[]
DB09210,Piracetam,,[],,,[],[],True,,[],[]
DB09219,Bisoxatin,,[],,,[],[],True,,[],[]
DB09264,Idarucizumab,,[],,,[],[],True,,[],[]
DB09268,Picosulfuric acid,,[],,,[],[],True,,[],[]
DB09277,Choline C 11,,[],,,[],[],True,,[],[]
DB09394,Phosphoric acid,,[],,,[],[],True,,[],[]
DB09496,Octinoxate,,[],,,[],[],True,,[],[]
DB11102,N-acetyltyrosine,,[],,,[],[],True,,[],[]
DB11114,Eucalyptus oil,,[],,,[],[],True,,[],[]
DB11121,Chloroxylenol,,[],,,[],[],True,,[],[]
DB11145,Oxyquinoline,,[],,,[],[],True,,[],[]
DB11164,Bicisate,,[],,,[],[],True,,[],[]
DB11364,Pidotimod,,[],,,[],[],True,,[],[]
DB11512,Dihydrostreptomycin,,[],,,[],[],True,,[],[]
DB11520,Hygromycin B,,[],,,[],[],True,,[],[]
DB12107,Vaborbactam,,[],,,[],[],True,,[],[]
DB12151,Brincidofovir,,[],,,[],[],True,,[],[]
DB12221,Canrenone,,[],,,[],[],True,,[],[]
DB12604,Sisomicin,,[],,,[],[],True,,[],[]
DB12704,Spiradoline,,[],,,[],[],True,,[],[]
DB12766,Cicletanine,,[],,,[],[],True,,[],[]
DB12770,Lafutidine,,[],,,[],[],True,,[],[]
DB12884,Lavoltidine,,[],,,[],[],True,,[],[]
DB13145,Nedaplatin,,[],,,[],[],True,,[],[]
DB13156,Inosine pranobex,,[],,,[],[],True,,[],[]
DB13185,Oxabolone cipionate,,[],,,[],[],True,,[],[]
DB13209,Bismuth subnitrate,,[],,,[],[],True,,[],[]
DB13249,Magnesium silicate,,[],,,[],[],True,,[],[]
DB13280,Aluminium acetoacetate,,[],,,[],[],True,,[],[]
DB13322,Hydrotalcite,,[],,,[],[],True,,[],[]
DB13405,Mefruside,,[],,,[],[],True,,[],[]
DB13486,Magnesium peroxide,,[],,,[],[],True,,[],[]
DB13540,Isepamicin,,[],,,[],[],True,,[],[]
DB13617,Clorexolone,,[],,,[],[],True,,[],[]
DB13626,Aluminium glycinate,,[],,,[],[],True,,[],[]
DB13650,Aloglutamol,,[],,,[],[],True,,[],[]
DB13663,Clofenamide,,[],,,[],[],True,,[],[]
DB13708,Fenquizone,,[],,,[],[],True,,[],[]
DB13760,Niperotidine,,[],,,[],[],True,,[],[]
DB13792,Clopamide,,[],,,[],[],True,,[],[]
DB13801,Muzolimine,,[],,,[],[],True,,[],[]
DB13829,Calcium silicate,,[],,,[],[],True,,[],[]
DB13868,Adefovir,,[],,,[],[],True,,[],[]
DB13987,Strontium chloride,,[],,,[],[],True,,[],[]
DB14048,Sodium zirconium cyclosilicate,,[],,,[],[],True,,[],[]
DB14506,Lithium hydroxide,,[],,,[],[],True,,[],[]
DB15246,Salvianolic acid A,,[],,,[],[],True,,[],[]
DB00556,Perflutren,,[],,,[],[],True,,[],[]
DB01423,Stepronin,,[],,,[],[],True,,[],[]
DB01816,Castanospermine,,[],,,[],[],True,,[],[]
DB02806,2-Methoxyethanol,,[],,,[],[],True,,[],[]
DB04914,G17DT,,[],,,[],[],True,,[],[]
DB05144,PEV3A,,[],,,[],[],True,,[],[]
DB05325,INGN 225,,[],,,[],[],True,,[],[]
DB05440,SRP 299,,[],,,[],[],True,,[],[]
DB05942,GI-5005,,[],,,[],[],True,,[],[]
DB06200,Tedisamil,,[],,,[],[],True,,[],[]
DB06334,Tucidinostat,,[],,,[],[],True,,[],[]
DB06400,Vitespen,,[],,,[],[],True,,[],[]
DB06662,Abetimus,,[],,,[],[],True,,[],[]
DB09001,Barbexaclone,,[],,,[],[],True,,[],[]
DB09057,Anthrax immune globulin human,,[],,,[],[],True,,[],[]
DB09312,Antilymphocyte immunoglobulin (horse),,[],,,[],[],True,,[],[]
DB10062,"Rabies virus inactivated antigen, B",,[],,,[],[],True,,[],[]
DB10076,Haemophilus influenzae type B strain 1482 capsular polysaccharide tetanus toxoid conjugate antigen,,[],,,[],[],True,,[],[]
DB10276,Rotavirus vaccine,,[],,,[],[],True,,[],[]
DB10283,"Rabies virus inactivated antigen, A",,[],,,[],[],True,,[],[]
DB10317,Rubella virus vaccine,,[],,,[],[],True,,[],[]
DB10318,Varicella Zoster Vaccine (Live/attenuated),,[],,,[],[],True,,[],[]
DB10342,Haemophilus influenzae type B capsular polysaccharide meningococcal outer membrane protein conjugate antigen,,[],,,[],[],True,,[],[]
DB10343,Bacillus calmette-guerin substrain tice live antigen,,[],,,[],[],True,,[],[]
DB10583,Clostridium tetani toxoid antigen (formaldehyde inactivated),,[],,,[],[],True,,[],[]
DB10584,Corynebacterium diphtheriae toxoid antigen (formaldehyde inactivated),,[],,,[],[],True,,[],[]
DB10600,Influenza A virus A/California/7/2009 X-181 (H1N1) antigen (propiolactone inactivated),,[],,,[],[],True,,[],[]
DB10769,Japanese encephalitis virus strain sa 14-14-2 antigen (formaldehyde inactivated),,[],,,[],[],True,,[],[]
DB10794,Influenza B virus B/Brisbane/60/2008 antigen (formaldehyde inactivated),,[],,,[],[],True,,[],[]
DB10803,Typhoid Vi polysaccharide vaccine,,[],,,[],[],True,,[],[]
DB10804,Bacillus calmette-guerin substrain connaught live antigen,,[],,,[],[],True,,[],[]
DB10805,Yellow Fever Vaccine,,[],,,[],[],True,,[],[]
DB10989,Hepatitis A Vaccine,,[],,,[],[],True,,[],[]
DB10990,Haemophilus influenzae type B strain 20752 capsular polysaccharide tetanus toxoid conjugate antigen,,[],,,[],[],True,,[],[]
DB11003,Anthrax vaccine,,[],,,[],[],True,,[],[]
DB11038,Influenza A virus A/Brisbane/59/2007(H1N1) hemagglutinin antigen (propiolactone inactivated),,[],,,[],[],True,,[],[]
DB11040,Influenza B virus B/Brisbane/60/2008 hemagglutinin antigen (propiolactone inactivated),,[],,,[],[],True,,[],[]
DB11041,Influenza A virus A/California/7/2009 X-181 (H1N1) hemagglutinin antigen (propiolactone inactivated),,[],,,[],[],True,,[],[]
DB11044,Influenza B virus B/Brisbane/60/2008 antigen (propiolactone inactivated),,[],,,[],[],True,,[],[]
DB11050,Typhoid Vaccine Live,,[],,,[],[],True,,[],[]
DB11390,Coumaphos,,[],,,[],[],True,,[],[]
DB11408,Famphur,,[],,,[],[],True,,[],[]
DB11412,Fenthion,,[],,,[],[],True,,[],[]
DB11448,Phosmet,,[],,,[],[],True,,[],[]
DB11603,Human rabies virus immune globulin,,[],,,[],[],True,,[],[]
DB11616,Pirarubicin,,[],,,[],[],True,,[],[]
DB11627,Hepatitis B Vaccine (Recombinant),,[],,,[],[],True,,[],[]
DB11708,Peficitinib,,[],,,[],[],True,,[],[]
DB11803,Sirukumab,,[],,,[],[],True,,[],[]
DB11841,Entinostat,,[],,,[],[],True,,[],[]
DB11891,CUDC-907,,[],,,[],[],True,,[],[]
DB12174,CUDC-101,,[],,,[],[],True,,[],[]
DB12231,Temefos,,[],,,[],[],True,,[],[]
DB12286,Simendan,,[],,,[],[],True,,[],[]
DB12376,Ricolinostat,,[],,,[],[],True,,[],[]
DB12386,Bacillus calmette-guerin substrain danish 1331 live antigen,,[],,,[],[],True,,[],[]
DB12531,Lobucavir,,[],,,[],[],True,,[],[]
DB12568,Tecemotide,,[],,,[],[],True,,[],[]
DB12617,Mizoribine,,[],,,[],[],True,,[],[]
DB12645,Givinostat,,[],,,[],[],True,,[],[]
DB12692,Gusperimus,,[],,,[],[],True,,[],[]
DB12768,BCG vaccine,,[],,,[],[],True,,[],[]
DB12877,Oxatomide,,[],,,[],[],True,,[],[]
DB12902,Trofosfamide,,[],,,[],[],True,,[],[]
DB12926,Cafedrine,,[],,,[],[],True,,[],[]
DB12927,Theodrenaline,,[],,,[],[],True,,[],[]
DB12947,Doxifluridine,,[],,,[],[],True,,[],[]
DB12991,Deoxyspergualin,,[],,,[],[],True,,[],[]
DB12996,Acteoside,,[],,,[],[],True,,[],[]
DB13068,9-(N-methyl-L-isoleucine)-cyclosporin A,,[],,,[],[],True,,[],[]
DB13223,Fluocortin,,[],,,[],[],True,,[],[]
DB13241,Begelomab,,[],,,[],[],True,,[],[]
DB13273,Sultopride,,[],,,[],[],True,,[],[]
DB13358,Cibenzoline,,[],,,[],[],True,,[],[]
DB13491,Fluperolone,,[],,,[],[],True,,[],[]
DB13546,Nizofenone,,[],,,[],[],True,,[],[]
DB13555,Prajmaline,,[],,,[],[],True,,[],[]
DB13651,Lorajmine,,[],,,[],[],True,,[],[]
DB13652,Bunaftine,,[],,,[],[],True,,[],[]
DB13653,Lorcainide,,[],,,[],[],True,,[],[]
DB13691,Acetyldigoxin,,[],,,[],[],True,,[],[]
DB13742,Elcatonin,,[],,,[],[],True,,[],[]
DB13744,Piromidic acid,,[],,,[],[],True,,[],[]
DB13856,Fluclorolone,,[],,,[],[],True,,[],[]
DB13924,Varicella Zoster Vaccine (Recombinant),,[],,,[],[],True,,[],[]
DB14022,Typhoid vaccine,,[],,,[],[],True,,[],[]
DB14219,Monomethyl fumarate,,[],,,[],[],True,,[],[]
DB14384,Influenza A virus A/Victoria/210/2009 X-187 (H3N2) hemagglutinin antigen (formaldehyde inactivated),,[],,,[],[],True,,[],[]
DB14385,Influenza B virus B/Brisbane/60/2008 hemagglutinin antigen (formaldehyde inactivated),,[],,,[],[],True,,[],[]
DB14394,Influenza A virus A/California/7/2009 (H1N1) live (attenuated) antigen,,[],,,[],[],True,,[],[]
DB14409,Human adenovirus e serotype 4 strain cl-68578 antigen,,[],,,[],[],True,,[],[]
DB14443,Vibrio cholerae CVD 103-HgR strain live antigen,,[],,,[],[],True,,[],[]
DB14445,Influenza A virus A/Victoria/210/2009 X-187 (H3N2) antigen (formaldehyde inactivated),,[],,,[],[],True,,[],[]
DB14449,Influenza A virus A/Perth/16/2009 (H3N2) live (attenuated) antigen,,[],,,[],[],True,,[],[]
DB14619,Influenza A virus A/Uruguay/716/2007(H3N2) antigen (propiolactone inactivated),,[],,,[],[],True,,[],[]
DB14620,Influenza A virus A/Brisbane/59/2007(H1N1) antigen (propiolactone inactivated),,[],,,[],[],True,,[],[]
DB14685,Adenovirus type 7 vaccine live,,[],,,[],[],True,,[],[]
DB14711,Vaccinia virus strain new york city board of health live antigen,,[],,,[],[],True,,[],[]
DB14919,Rozanolixizumab,,[],,,[],[],True,,[],[]
DB15253,Bleselumab,,[],,,[],[],True,,[],[]
DB15263,Thyrotropin,,[],,,[],[],True,,[],[]
DB15274,Pertussis vaccine,,[],,,[],[],True,,[],[]
DB15461,Yersinia pestis 195/p antigen (formaldehyde inactivated),,[],,,[],[],True,,[],[]
DB15483,Modified vaccinia ankara,,[],,,[],[],True,,[],[]
DB15595,"Ebola Zaire vaccine (live, attenuated)",,[],,,[],[],True,,[],[]
DB15654,mRNA-1273,,[],,,[],[],True,,[],[]
DB00375,Colestipol,,[],,,[],[],True,,[],[]
DB00516,Bentoquatam,,[],,,[],[],True,,[],[]
DB01575,Kaolin,,[],,,[],[],True,,[],[]
DB11175,Zinc picolinate,,[],,,[],[],True,,[],[]
DB11239,Aluminum sulfate,,[],,,[],[],True,,[],[]
DB11306,Bentonite,,[],,,[],[],True,,[],[]
DB13359,Magnesium aspartate,,[],,,[],[],True,,[],[]
DB13654,Montmorillonite,,[],,,[],[],True,,[],[]
DB13786,Magnesium orotate,,[],,,[],[],True,,[],[]
DB14479,Acetylcysteine zinc,,[],,,[],[],True,,[],[]
DB14485,Zinc ascorbate,,[],,,[],[],True,,[],[]
DB14493,Zinc glycinate,,[],,,[],[],True,,[],[]
DB14532,Zinc cation,,[],,,[],[],True,,[],[]
DB08983,Etofibrate,,[],,,[],[],True,,[],[]
DB13433,Simfibrate,,[],,,[],[],True,,[],[]
DB13460,Ronifibrate,,[],,,[],[],True,,[],[]
DB13780,Aluminium clofibrate,,[],,,[],[],True,,[],[]
DB13849,Clofibride,,[],,,[],[],True,,[],[]
DB01450,Dihydroetorphine,,[],,,[],[],True,,[],[]
DB01459,Bezitramide,,[],,,[],[],True,,[],[]
DB01529,Dextromoramide,,[],,,[],[],True,,[],[]
DB01531,Desomorphine,,[],,,[],[],True,,[],[]
DB01555,Alphacetylmethadol,,[],,,[],[],True,,[],[]
DB08997,Dexetimide,,[],,,[],[],True,,[],[]
DB09007,Chlorphenoxamine,,[],,,[],[],True,,[],[]
DB09023,Benactyzine,,[],,,[],[],True,,[],[]
DB09174,Lofentanil,,[],,,[],[],True,,[],[]
DB09311,Polycarbophil,,[],,,[],[],True,,[],[]
DB11057,Mineral oil,,[],,,[],[],True,,[],[]
DB11097,Plantago seed,,[],,,[],[],True,,[],[]
DB11189,Magnesium glycinate,,[],,,[],[],True,,[],[]
DB11228,Methylcellulose,,[],,,[],[],True,,[],[]
DB11609,Normethadone,,[],,,[],[],True,,[],[]
DB12492,Piritramide,,[],,,[],[],True,,[],[]
DB12526,Batefenterol,,[],,,[],[],True,,[],[]
DB13252,Tropatepine,,[],,,[],[],True,,[],[]
DB13254,Prifinium,,[],,,[],[],True,,[],[]
DB13351,Piperidolate,,[],,,[],[],True,,[],[]
DB13369,Benzilone,,[],,,[],[],True,,[],[]
DB13380,Difemerine,,[],,,[],[],True,,[],[]
DB13413,Phenglutarimide,,[],,,[],[],True,,[],[]
DB13448,Mazaticol,,[],,,[],[],True,,[],[]
DB13454,Nicomorphine,,[],,,[],[],True,,[],[]
DB13468,Etybenzatropine,,[],,,[],[],True,,[],[]
DB13478,Meptazinol,,[],,,[],[],True,,[],[]
DB13505,Emepronium,,[],,,[],[],True,,[],[]
DB13542,Bevonium,,[],,,[],[],True,,[],[]
DB13584,Gallamine,,[],,,[],[],True,,[],[]
DB13605,Phenoperidine,,[],,,[],[],True,,[],[]
DB13606,Phenazocine,,[],,,[],[],True,,[],[]
DB13619,Bornaprine,,[],,,[],[],True,,[],[]
DB13636,Etanautine,,[],,,[],[],True,,[],[]
DB13648,Alcuronium,,[],,,[],[],True,,[],[]
DB13666,Tiemonium iodide,,[],,,[],[],True,,[],[]
DB13678,Dihexyverine,,[],,,[],[],True,,[],[]
DB13707,Sodium tartrate,,[],,,[],[],True,,[],[]
DB13738,Camylofin,,[],,,[],[],True,,[],[]
DB13759,Fenpiverinium,,[],,,[],[],True,,[],[]
DB13769,Emetonium iodide,,[],,,[],[],True,,[],[]
DB13787,Tilidine,,[],,,[],[],True,,[],[]
DB13844,Pipenzolate,,[],,,[],[],True,,[],[]
DB13850,Timepidium,,[],,,[],[],True,,[],[]
DB14232,Deacetylbisacodyl,,[],,,[],[],True,,[],[]
DB14482,Sodium ascorbate,,[],,,[],[],True,,[],[]
DB14504,"Sodium phosphate, dibasic, unspecified form",,[],,,[],[],True,,[],[]
DB14516,Sodium cation,,[],,,[],[],True,,[],[]
DB14546,Sulfate ion,,[],,,[],[],True,,[],[]
DB14585,Plantago ovata seed,,[],,,[],[],True,,[],[]
DB14684,Calcium polycarbophil,,[],,,[],[],True,,[],[]
DB14963,Konjac mannan,,[],,,[],[],True,,[],[]
DB15360,"Carfentanil, C-11",,[],,,[],[],True,,[],[]
DB15465,Benzhydrocodone,,[],,,[],[],True,,[],[]
DB15477,Alloin,,[],,,[],[],True,,[],[]
DB15478,Frangula purshiana bark,,[],,,[],[],True,,[],[]
DB13105,Resolvin E1,,[],,,[],[],True,,[],[]
DB00057,Indium In-111 satumomab pendetide,,[],,,[],[],True,,[],[]
DB00076,Digoxin Immune Fab (Ovine),,[],,,[],[],True,,[],[]
DB03322,Dexpropranolol,,[],,,[],[],True,,[],[]
DB04949,Pexelizumab,,[],,,[],[],True,,[],[]
DB04962,Bectumomab,,[],,,[],[],True,,[],[]
DB05006,Adecatumumab,,[],,,[],[],True,,[],[]
DB05136,Bavituximab,,[],,,[],[],True,,[],[]
DB05209,Rozrolimupab,,[],,,[],[],True,,[],[]
DB05405,XTL-001,,[],,,[],[],True,,[],[]
DB05437,NAV 1800,,[],,,[],[],True,,[],[]
DB05496,Otelixizumab,,[],,,[],[],True,,[],[]
DB05545,AMG 108,,[],,,[],[],True,,[],[]
DB05550,Iratumumab,,[],,,[],[],True,,[],[]
DB05555,Enokizumab,,[],,,[],[],True,,[],[]
DB05656,Veltuzumab,,[],,,[],[],True,,[],[]
DB06049,IPH 2101,,[],,,[],[],True,,[],[]
DB06192,Nimotuzumab,,[],,,[],[],True,,[],[]
DB06304,BIIB015,,[],,,[],[],True,,[],[]
DB06305,Sonepcizumab,,[],,,[],[],True,,[],[]
DB06310,Motavizumab,,[],,,[],[],True,,[],[]
DB06445,Diethylnorspermine,,[],,,[],[],True,,[],[]
DB06467,Apolizumab,,[],,,[],[],True,,[],[]
DB06557,Lerdelimumab,,[],,,[],[],True,,[],[]
DB06606,Teplizumab,,[],,,[],[],True,,[],[]
DB06647,Volociximab,,[],,,[],[],True,,[],[]
DB11604,Tetanus Immune Globulin,,[],,,[],[],True,,[],[]
DB11621,Human Varicella-Zoster Immune Globulin,,[],,,[],[],True,,[],[]
DB11646,Conatumumab,,[],,,[],[],True,,[],[]
DB11657,Tabalumab,,[],,,[],[],True,,[],[]
DB11680,Ficlatuzumab,,[],,,[],[],True,,[],[]
DB11685,Figitumumab,,[],,,[],[],True,,[],[]
DB11715,Bapineuzumab,,[],,,[],[],True,,[],[]
DB11720,Angiotensin 1-7,,[],,,[],[],True,,[],[]
DB11746,Onartuzumab,,[],,,[],[],True,,[],[]
DB11756,Solanezumab,,[],,,[],[],True,,[],[]
DB11826,Lampalizumab,,[],,,[],[],True,,[],[]
DB11840,Dalotuzumab,,[],,,[],[],True,,[],[]
DB11849,Emibetuzumab,,[],,,[],[],True,,[],[]
DB11850,Ublituximab,,[],,,[],[],True,,[],[]
DB11856,Ligelizumab,,[],,,[],[],True,,[],[]
DB11857,Seribantumab,,[],,,[],[],True,,[],[]
DB11862,Landogrozumab,,[],,,[],[],True,,[],[]
DB11884,Vadastuximab Talirine,,[],,,[],[],True,,[],[]
DB11930,Varlilumab,,[],,,[],[],True,,[],[]
DB11959,Crenezumab,,[],,,[],[],True,,[],[]
DB11972,Rilotumumab,,[],,,[],[],True,,[],[]
DB11976,Anifrolumab,,[],,,[],[],True,,[],[]
DB12034,Gantenerumab,,[],,,[],[],True,,[],[]
